gene_id	state	timepoint	mean_rpkm	gene_name	protein_intensity	scaled_protein_intensity
ENSMUSG00000047037	quiescence	Day-10	1.02548798217398	Nipa1	0.119082	0.56347139066587
ENSMUSG00000047037	quiescence	Day-3	2.103857778426	Nipa1	-0.359518	-1.15465882266876
ENSMUSG00000047084	active	Day-0	0.47577819291445	Ngrn	0.620595	0.519547712394927
ENSMUSG00000047084	quiescence	Day-10	2.38584027112327	Ngrn	0.0631461	0.320053756823641
ENSMUSG00000047084	quiescence	Day-3	5.5513757073987	Ngrn	-0.733868	-2.37176584637832
ENSMUSG00000047085	active	Day-0	3.69786638991029	Lrrc4b	-0.656309	-0.662978887428941
ENSMUSG00000047085	active	Day-0	3.69786638991029	Lrrc4b	-0.656309	-0.662978887428941
ENSMUSG00000047085	active	Day-0	3.69786638991029	Lrrc4b	-0.656309	-0.662978887428941
ENSMUSG00000047085	quiescence	Day-10	5.61574997973458	Lrrc4b	0.291704	1.31467480008832
ENSMUSG00000047085	quiescence	Day-10	5.61574997973458	Lrrc4b	0.291704	1.31467480008832
ENSMUSG00000047085	quiescence	Day-10	5.61574997973458	Lrrc4b	0.291704	1.31467480008832
ENSMUSG00000047085	quiescence	Day-3	89.5560989717756	Lrrc4b	-0.232841	-0.742799689658327
ENSMUSG00000047085	quiescence	Day-3	89.5560989717756	Lrrc4b	-0.232841	-0.742799689658327
ENSMUSG00000047085	quiescence	Day-3	89.5560989717756	Lrrc4b	-0.232841	-0.742799689658327
ENSMUSG00000047098	active	Day-0	0.846861121515199	Rnf31	-0.221725	-0.260515476038691
ENSMUSG00000047098	quiescence	Day-10	7.27728746168129	Rnf31	0.024601	0.152316095711331
ENSMUSG00000047098	quiescence	Day-3	4.28416905839508	Rnf31	-0.213541	-0.680050482879659
ENSMUSG00000047126	active	Day-0	11.6822011160525	Cltc	-0.0159826	-0.069979726513588
ENSMUSG00000047126	active	Day-0	11.6822011160525	Cltc	-0.0159826	-0.069979726513588
ENSMUSG00000047126	quiescence	Day-10	98.2905281131566	Cltc	0.00973797	0.0876362819544045
ENSMUSG00000047126	quiescence	Day-10	98.2905281131566	Cltc	0.00973797	0.0876362819544045
ENSMUSG00000047126	quiescence	Day-3	380.858669611508	Cltc	-0.00973797	-0.0174350180304789
ENSMUSG00000047126	quiescence	Day-3	380.858669611508	Cltc	-0.00973797	-0.0174350180304789
ENSMUSG00000047153	active	Day-0	0.650834956569837	Khnyn	-0.61948	-0.628871959934851
ENSMUSG00000047153	active	Day-0	0.650834956569837	Khnyn	-0.61948	-0.628871959934851
ENSMUSG00000047153	quiescence	Day-10	8.72445310441302	Khnyn	0.348429	1.56152637983765
ENSMUSG00000047153	quiescence	Day-10	8.72445310441302	Khnyn	0.348429	1.56152637983765
ENSMUSG00000047153	quiescence	Day-3	23.6271617515455	Khnyn	0.186326	0.620018795201471
ENSMUSG00000047153	quiescence	Day-3	23.6271617515455	Khnyn	0.186326	0.620018795201471
ENSMUSG00000047187	active	Day-0	2.22146514207261	Rab2a	-0.273593	-0.308549854253235
ENSMUSG00000047187	active	Day-0	2.22146514207261	Rab2a	-0.273593	-0.308549854253235
ENSMUSG00000047187	quiescence	Day-10	34.9744337393348	Rab2a	0.162143	0.75086100504376
ENSMUSG00000047187	quiescence	Day-10	34.9744337393348	Rab2a	0.162143	0.75086100504376
ENSMUSG00000047187	quiescence	Day-3	88.8194546633613	Rab2a	-0.233375	-0.744535859421011
ENSMUSG00000047187	quiescence	Day-3	88.8194546633613	Rab2a	-0.233375	-0.744535859421011
ENSMUSG00000047193	active	Day-0	41.457808521173	Dync2h1	0.390514	0.306472255967447
ENSMUSG00000047193	active	Day-0	41.457808521173	Dync2h1	0.390514	0.306472255967447
ENSMUSG00000047193	active	Day-0	41.457808521173	Dync2h1	0.390514	0.306472255967447
ENSMUSG00000047193	quiescence	Day-10	9.83801524568635	Dync2h1	0.00635719	0.0729240583530835
ENSMUSG00000047193	quiescence	Day-10	9.83801524568635	Dync2h1	0.00635719	0.0729240583530835
ENSMUSG00000047193	quiescence	Day-10	9.83801524568635	Dync2h1	0.00635719	0.0729240583530835
ENSMUSG00000047193	quiescence	Day-3	13.9804714291745	Dync2h1	-0.107595	-0.335593101461378
ENSMUSG00000047193	quiescence	Day-3	13.9804714291745	Dync2h1	-0.107595	-0.335593101461378
ENSMUSG00000047193	quiescence	Day-3	13.9804714291745	Dync2h1	-0.107595	-0.335593101461378
ENSMUSG00000047213	active	Day-0	12.1241277709937	Ythdf3	0.806901	0.692083627942835
ENSMUSG00000047213	quiescence	Day-10	11.8466632938696	Ythdf3	-0.0531511	-0.186039633047201
ENSMUSG00000047213	quiescence	Day-3	24.1928797246933	Ythdf3	0.0473776	0.168262220944211
ENSMUSG00000047215	active	Day-0	42.0226468368288	Rpl9	1.10254	0.965871619401338
ENSMUSG00000047215	active	Day-0	42.0226468368288	Rpl9	1.10254	0.965871619401338
ENSMUSG00000047215	active	Day-0	42.0226468368288	Rpl9	1.10254	0.965871619401338
ENSMUSG00000047215	active	Day-0	42.0226468368288	Rpl9	1.10254	0.965871619401338
ENSMUSG00000047215	quiescence	Day-10	66.4240349286063	Rpl9	-0.190115	-0.78206881036988
ENSMUSG00000047215	quiescence	Day-10	66.4240349286063	Rpl9	-0.190115	-0.78206881036988
ENSMUSG00000047215	quiescence	Day-10	66.4240349286063	Rpl9	-0.190115	-0.78206881036988
ENSMUSG00000047215	quiescence	Day-10	66.4240349286063	Rpl9	-0.190115	-0.78206881036988
ENSMUSG00000047215	quiescence	Day-3	21.384114071814	Rpl9	0.343592	1.13133054407474
ENSMUSG00000047215	quiescence	Day-3	21.384114071814	Rpl9	0.343592	1.13133054407474
ENSMUSG00000047215	quiescence	Day-3	21.384114071814	Rpl9	0.343592	1.13133054407474
ENSMUSG00000047215	quiescence	Day-3	21.384114071814	Rpl9	0.343592	1.13133054407474
ENSMUSG00000047261	active	Day-0	1.00871848836347	Gap43	1.02741	0.8962945615765
ENSMUSG00000047261	quiescence	Day-10	5.13473185009418	Gap43	-0.65262	-2.79476321128593
ENSMUSG00000047261	quiescence	Day-3	0.35218586448834	Gap43	0.497211	1.6307849687448
ENSMUSG00000047281	active	Day-0	0.178998556449618	Sfn	0.345683	0.264954765226793
ENSMUSG00000047281	quiescence	Day-10	2.20527301828977	Sfn	-0.000676155	0.0423168776713376
ENSMUSG00000047281	quiescence	Day-3	0.211501182269686	Sfn	0.0208387	0.0819775098676095
ENSMUSG00000047368	active	Day-0	4.33545637455636	Abhd17b	-0.115096	-0.161767544469349
ENSMUSG00000047368	active	Day-0	4.33545637455636	Abhd17b	-0.115096	-0.161767544469349
ENSMUSG00000047368	quiescence	Day-10	6.6255483514997	Abhd17b	0.206651	0.944547564964132
ENSMUSG00000047368	quiescence	Day-10	6.6255483514997	Abhd17b	0.206651	0.944547564964132
ENSMUSG00000047368	quiescence	Day-3	6.85282827092646	Abhd17b	0.505864	1.65891807165961
ENSMUSG00000047368	quiescence	Day-3	6.85282827092646	Abhd17b	0.505864	1.65891807165961
ENSMUSG00000047379	active	Day-0	2.4729812027711	B4gat1	0.276552	0.200933314614669
ENSMUSG00000047379	quiescence	Day-10	8.24453011585708	B4gat1	0.0329857	0.188804001233132
ENSMUSG00000047379	quiescence	Day-3	16.3007910126135	B4gat1	0.11854	0.399629275476144
ENSMUSG00000047434	active	Day-0	1.05142112786513	Xxylt1	0.199214	0.129311452534842
ENSMUSG00000047434	quiescence	Day-10	13.7634774761679	Xxylt1	-0.0248747	-0.0629885266633507
ENSMUSG00000047434	quiescence	Day-3	5.47059775774134	Xxylt1	-0.0253325	-0.0681367997706939
ENSMUSG00000047454	active	Day-0	1.16781125559052	Gphn	0.48781	0.396576999986154
ENSMUSG00000047454	active	Day-0	1.16781125559052	Gphn	0.48781	0.396576999986154
ENSMUSG00000047454	quiescence	Day-10	5.6329001769	Gphn	0.00500488	0.0670391776160044
ENSMUSG00000047454	quiescence	Day-10	5.6329001769	Gphn	0.00500488	0.0670391776160044
ENSMUSG00000047454	quiescence	Day-3	14.8669537288839	Gphn	-0.0151443	-0.0350123713508789
ENSMUSG00000047454	quiescence	Day-3	14.8669537288839	Gphn	-0.0151443	-0.0350123713508789
ENSMUSG00000047459	active	Day-0	2.06445633922462	Dynlrb1	-0.412966	-0.437621640227163
ENSMUSG00000047459	active	Day-0	2.06445633922462	Dynlrb1	-0.412966	-0.437621640227163
ENSMUSG00000047459	quiescence	Day-10	11.9224342090269	Dynlrb1	0.00110435	0.0500651451372094
ENSMUSG00000047459	quiescence	Day-10	11.9224342090269	Dynlrb1	0.00110435	0.0500651451372094
ENSMUSG00000047459	quiescence	Day-3	20.3638011164435	Dynlrb1	0.332893	1.09654537499054
ENSMUSG00000047459	quiescence	Day-3	20.3638011164435	Dynlrb1	0.332893	1.09654537499054
ENSMUSG00000047547	active	Day-0	2.5935191090257	Cltb	-0.779175	-0.77676372420129
ENSMUSG00000047547	active	Day-0	2.5935191090257	Cltb	-0.779175	-0.77676372420129
ENSMUSG00000047547	active	Day-0	2.5935191090257	Cltb	-0.779175	-0.77676372420129
ENSMUSG00000047547	quiescence	Day-10	7.588547415743	Cltb	0.261885	1.18491072328717
ENSMUSG00000047547	quiescence	Day-10	7.588547415743	Cltb	0.261885	1.18491072328717
ENSMUSG00000047547	quiescence	Day-10	7.588547415743	Cltb	0.261885	1.18491072328717
ENSMUSG00000047547	quiescence	Day-3	NA	Cltb	-0.277697	-0.888637949723817
ENSMUSG00000047547	quiescence	Day-3	NA	Cltb	-0.277697	-0.888637949723817
ENSMUSG00000047547	quiescence	Day-3	NA	Cltb	-0.277697	-0.888637949723817
ENSMUSG00000047557	active	Day-0	3.51557821814296	Lxn	-0.397595	-0.423386727997353
ENSMUSG00000047557	active	Day-0	3.51557821814296	Lxn	-0.397595	-0.423386727997353
ENSMUSG00000047557	quiescence	Day-10	196.701555511183	Lxn	0.221145	1.00762146178012
ENSMUSG00000047557	quiescence	Day-10	196.701555511183	Lxn	0.221145	1.00762146178012
ENSMUSG00000047557	quiescence	Day-3	80.4314422978579	Lxn	0.0255957	0.0974437262741445
ENSMUSG00000047557	quiescence	Day-3	80.4314422978579	Lxn	0.0255957	0.0974437262741445
ENSMUSG00000047675	active	Day-0	26.4795576529699	Rps8	0.883617	0.763129462737062
ENSMUSG00000047675	active	Day-0	26.4795576529699	Rps8	0.883617	0.763129462737062
ENSMUSG00000047675	quiescence	Day-10	2.19929913571618	Rps8	-0.0220909	-0.0508741956328319
ENSMUSG00000047675	quiescence	Day-10	2.19929913571618	Rps8	-0.0220909	-0.0508741956328319
ENSMUSG00000047675	quiescence	Day-3	49.654788755822	Rps8	0.162855	0.543708606999289
ENSMUSG00000047675	quiescence	Day-3	49.654788755822	Rps8	0.162855	0.543708606999289
ENSMUSG00000047694	active	Day-0	9.98938430812906	Yipf6	-0.441905	-0.464421726429652
ENSMUSG00000047694	active	Day-0	9.98938430812906	Yipf6	-0.441905	-0.464421726429652
ENSMUSG00000047694	active	Day-0	9.98938430812906	Yipf6	-0.441905	-0.464421726429652
ENSMUSG00000047694	quiescence	Day-10	128.50731818421	Yipf6	0.103422	0.495323382928991
ENSMUSG00000047694	quiescence	Day-10	128.50731818421	Yipf6	0.103422	0.495323382928991
ENSMUSG00000047694	quiescence	Day-10	128.50731818421	Yipf6	0.103422	0.495323382928991
ENSMUSG00000047694	quiescence	Day-3	211.765017301807	Yipf6	-0.21653	-0.689768481794759
ENSMUSG00000047694	quiescence	Day-3	211.765017301807	Yipf6	-0.21653	-0.689768481794759
ENSMUSG00000047694	quiescence	Day-3	211.765017301807	Yipf6	-0.21653	-0.689768481794759
ENSMUSG00000047710	active	Day-0	34.9018909602284	Champ1	0.298098	0.220886825700706
ENSMUSG00000047710	quiescence	Day-10	18.6371304545326	Champ1	-0.165852	-0.676482915624037
ENSMUSG00000047710	quiescence	Day-3	39.4172522949892	Champ1	0.0010891	0.0177665391838795
ENSMUSG00000047714	active	Day-0	5.6538493565855	Ppp1r2	0.661772	0.557681274354908
ENSMUSG00000047714	active	Day-0	5.6538493565855	Ppp1r2	0.661772	0.557681274354908
ENSMUSG00000047714	quiescence	Day-10	140.404122206023	Ppp1r2	-0.165396	-0.674498529191852
ENSMUSG00000047714	quiescence	Day-10	140.404122206023	Ppp1r2	-0.165396	-0.674498529191852
ENSMUSG00000047714	quiescence	Day-3	19.6178558775223	Ppp1r2	0.0339603	0.124639167466935
ENSMUSG00000047714	quiescence	Day-3	19.6178558775223	Ppp1r2	0.0339603	0.124639167466935
ENSMUSG00000047719	active	Day-0	1.17256209981258	Ubiad1	-1.4691	-1.41569559721875
ENSMUSG00000047719	quiescence	Day-10	1.30035713722178	Ubiad1	0.760455	3.35455007305574
ENSMUSG00000047719	quiescence	Day-3	13.4992782392225	Ubiad1	-0.320412	-1.02751527446738
ENSMUSG00000047721	active	Day-0	7.10489579394191	Bola2	0.0537815	-0.00537196902925691
ENSMUSG00000047721	quiescence	Day-10	3.12708966091105	Bola2	-0.055481	-0.196178716267262
ENSMUSG00000047721	quiescence	Day-3	2.59683950547077	Bola2	0.00407791	0.0274839203606749
ENSMUSG00000047804	active	Day-0	1.92235927723909	Akap10	-0.087595	-0.136299174081476
ENSMUSG00000047804	quiescence	Day-10	4.88570231188283	Akap10	0.0983868	0.473411579062022
ENSMUSG00000047804	quiescence	Day-3	NA	Akap10	0.0702457	0.242612227966763
ENSMUSG00000047842	active	Day-0	0.130447370800149	Diras2	-2.60413	-2.4668342627708
ENSMUSG00000047842	active	Day-0	0.130447370800149	Diras2	-2.60413	-2.4668342627708
ENSMUSG00000047842	quiescence	Day-10	3.28164803479741	Diras2	0.389899	1.74199240032605
ENSMUSG00000047842	quiescence	Day-10	3.28164803479741	Diras2	0.389899	1.74199240032605
ENSMUSG00000047842	quiescence	Day-3	24.0985620689641	Diras2	-0.38943	-1.25191033941299
ENSMUSG00000047842	quiescence	Day-3	24.0985620689641	Diras2	-0.38943	-1.25191033941299
ENSMUSG00000047879	active	Day-0	7.43357703818423	Usp14	1.0687	0.934532771580327
ENSMUSG00000047879	active	Day-0	7.43357703818423	Usp14	1.0687	0.934532771580327
ENSMUSG00000047879	quiescence	Day-10	3.1592937314576	Usp14	-0.0893974	-0.343773549575505
ENSMUSG00000047879	quiescence	Day-10	3.1592937314576	Usp14	-0.0893974	-0.343773549575505
ENSMUSG00000047879	quiescence	Day-3	15.8226429293286	Usp14	-0.0270767	-0.0738076374112821
ENSMUSG00000047879	quiescence	Day-3	15.8226429293286	Usp14	-0.0270767	-0.0738076374112821
ENSMUSG00000047881	active	Day-0	1.2165472972396	Rell1	-0.609864	-0.619966689230157
ENSMUSG00000047881	active	Day-0	1.2165472972396	Rell1	-0.609864	-0.619966689230157
ENSMUSG00000047881	quiescence	Day-10	8.33578094434557	Rell1	0.204251	0.934103425847368
ENSMUSG00000047881	quiescence	Day-10	8.33578094434557	Rell1	0.204251	0.934103425847368
ENSMUSG00000047881	quiescence	Day-3	12.8143911002484	Rell1	0.287311	0.94834670434882
ENSMUSG00000047881	quiescence	Day-3	12.8143911002484	Rell1	0.287311	0.94834670434882
ENSMUSG00000047888	active	Day-0	11.2816492883479	Tnrc6b	0.0929394	0.030891726865848
ENSMUSG00000047888	active	Day-0	11.2816492883479	Tnrc6b	0.0929394	0.030891726865848
ENSMUSG00000047888	quiescence	Day-10	12.9688103716878	Tnrc6b	0.0216351	0.139409315625328
ENSMUSG00000047888	quiescence	Day-10	12.9688103716878	Tnrc6b	0.0216351	0.139409315625328
ENSMUSG00000047888	quiescence	Day-3	106.433716614348	Tnrc6b	-0.0705376	-0.215110072690403
ENSMUSG00000047888	quiescence	Day-3	106.433716614348	Tnrc6b	-0.0705376	-0.215110072690403
ENSMUSG00000047909	active	Day-0	10.2723606613243	Ankrd16	0.366007	0.283776595697071
ENSMUSG00000047909	active	Day-0	10.2723606613243	Ankrd16	0.366007	0.283776595697071
ENSMUSG00000047909	active	Day-0	10.2723606613243	Ankrd16	0.366007	0.283776595697071
ENSMUSG00000047909	active	Day-0	10.2723606613243	Ankrd16	0.366007	0.283776595697071
ENSMUSG00000047909	quiescence	Day-10	31.6608607756264	Ankrd16	-0.74971	-3.21727215580532
ENSMUSG00000047909	quiescence	Day-10	31.6608607756264	Ankrd16	-0.74971	-3.21727215580532
ENSMUSG00000047909	quiescence	Day-10	31.6608607756264	Ankrd16	-0.74971	-3.21727215580532
ENSMUSG00000047909	quiescence	Day-10	31.6608607756264	Ankrd16	-0.74971	-3.21727215580532
ENSMUSG00000047909	quiescence	Day-3	29.5548070946981	Ankrd16	0.388255	1.27654131207244
ENSMUSG00000047909	quiescence	Day-3	29.5548070946981	Ankrd16	0.388255	1.27654131207244
ENSMUSG00000047909	quiescence	Day-3	29.5548070946981	Ankrd16	0.388255	1.27654131207244
ENSMUSG00000047909	quiescence	Day-3	29.5548070946981	Ankrd16	0.388255	1.27654131207244
ENSMUSG00000047945	active	Day-0	38.2472253274455	Marcksl1	1.14558	1.00573048495146
ENSMUSG00000047945	quiescence	Day-10	64.5737738124053	Marcksl1	-0.70073	-3.00412468333071
ENSMUSG00000047945	quiescence	Day-3	38.9321073074802	Marcksl1	0.732663	2.39629928141066
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	active	Day-0	17.6460983907743	Gigyf2	0.444674	0.356629229903201
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-10	20.8211714440021	Gigyf2	0.0264616	0.160412914561602
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048000	quiescence	Day-3	5.91178432634448	Gigyf2	0.0167875	0.0688060287017162
ENSMUSG00000048022	active	Day-0	10.4933790480797	Tmem229a	-1.27488	-1.23583061424603
ENSMUSG00000048022	quiescence	Day-10	3.09573168613074	Tmem229a	0.347638	1.55808416565375
ENSMUSG00000048022	quiescence	Day-3	22.6374617430554	Tmem229a	-0.303861	-0.973703765586878
ENSMUSG00000048109	active	Day-0	1.71766738266016	Rbm15	0.555078	0.458873147008132
ENSMUSG00000048109	quiescence	Day-10	1.28041878084979	Rbm15	-0.00843716	0.00854312104388179
ENSMUSG00000048109	quiescence	Day-3	1.80576146546376	Rbm15	0.129128	0.434053555340006
ENSMUSG00000048118	active	Day-0	3.1904285748891	Arid4a	1.67109	1.49239945417189
ENSMUSG00000048118	active	Day-0	3.1904285748891	Arid4a	1.67109	1.49239945417189
ENSMUSG00000048118	active	Day-0	3.1904285748891	Arid4a	1.67109	1.49239945417189
ENSMUSG00000048118	quiescence	Day-10	5.75415328748448	Arid4a	-0.53702	-2.29170384382851
ENSMUSG00000048118	quiescence	Day-10	5.75415328748448	Arid4a	-0.53702	-2.29170384382851
ENSMUSG00000048118	quiescence	Day-10	5.75415328748448	Arid4a	-0.53702	-2.29170384382851
ENSMUSG00000048118	quiescence	Day-3	16.3177314606698	Arid4a	0.298154	0.983600054043178
ENSMUSG00000048118	quiescence	Day-3	16.3177314606698	Arid4a	0.298154	0.983600054043178
ENSMUSG00000048118	quiescence	Day-3	16.3177314606698	Arid4a	0.298154	0.983600054043178
ENSMUSG00000048148	active	Day-0	79.5093037661607	Nwd1	0.386138	0.302419691012815
ENSMUSG00000048148	active	Day-0	79.5093037661607	Nwd1	0.386138	0.302419691012815
ENSMUSG00000048148	active	Day-0	79.5093037661607	Nwd1	0.386138	0.302419691012815
ENSMUSG00000048148	active	Day-0	79.5093037661607	Nwd1	0.386138	0.302419691012815
ENSMUSG00000048148	quiescence	Day-10	1.10956136496566	Nwd1	-0.0204496	-0.0437317099943556
ENSMUSG00000048148	quiescence	Day-10	1.10956136496566	Nwd1	-0.0204496	-0.0437317099943556
ENSMUSG00000048148	quiescence	Day-10	1.10956136496566	Nwd1	-0.0204496	-0.0437317099943556
ENSMUSG00000048148	quiescence	Day-10	1.10956136496566	Nwd1	-0.0204496	-0.0437317099943556
ENSMUSG00000048148	quiescence	Day-3	18.7100983069457	Nwd1	-0.44295	-1.42591746618989
ENSMUSG00000048148	quiescence	Day-3	18.7100983069457	Nwd1	-0.44295	-1.42591746618989
ENSMUSG00000048148	quiescence	Day-3	18.7100983069457	Nwd1	-0.44295	-1.42591746618989
ENSMUSG00000048148	quiescence	Day-3	18.7100983069457	Nwd1	-0.44295	-1.42591746618989
ENSMUSG00000048154	active	Day-0	14.7438900146472	Kmt2d	0.635935	0.533753915869345
ENSMUSG00000048154	active	Day-0	14.7438900146472	Kmt2d	0.635935	0.533753915869345
ENSMUSG00000048154	active	Day-0	14.7438900146472	Kmt2d	0.635935	0.533753915869345
ENSMUSG00000048154	quiescence	Day-10	5.80589001617705	Kmt2d	0.074585	0.36983269971645
ENSMUSG00000048154	quiescence	Day-10	5.80589001617705	Kmt2d	0.074585	0.36983269971645
ENSMUSG00000048154	quiescence	Day-10	5.80589001617705	Kmt2d	0.074585	0.36983269971645
ENSMUSG00000048154	quiescence	Day-3	119.386127944942	Kmt2d	-0.00853348	-0.0135189148142697
ENSMUSG00000048154	quiescence	Day-3	119.386127944942	Kmt2d	-0.00853348	-0.0135189148142697
ENSMUSG00000048154	quiescence	Day-3	119.386127944942	Kmt2d	-0.00853348	-0.0135189148142697
