"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
3720.22610038347,6.05764367057418,0.178259177046888,6.0020859867548e-254,2.74595433894032e-251,"FBgn0039897","CG1674","up_regulated"
2960.90121863173,4.95438249156261,0.145536932837064,6.60534377673807e-254,2.90106698674336e-251,"FBgn0023507","D2hgdh","up_regulated"
8297.03628805683,5.89997305956126,0.17464010900378,2.29366227140266e-250,9.68631220769276e-248,"FBgn0030362","regucalcin","up_regulated"
776.352243819061,6.35193187854488,0.188772935121402,4.30157369308462e-250,1.74930663518775e-247,"FBgn0030304","Cyp4g15","up_regulated"
4855.99976933167,3.14632655374021,0.0936501169888673,1.06429691501114e-248,4.17356433100799e-246,"FBgn0015766","Msr-110","up_regulated"
881.638744700674,5.26430062050172,0.15689390144322,3.38621976202968e-248,1.28209286162365e-245,"FBgn0050076","CG30076","up_regulated"
3012.55935293796,5.27284082607351,0.15753809687583,5.84849298742739e-246,2.14054843339842e-243,"FBgn0033919","CG8547","up_regulated"
1388.0995500342,5.60919822047238,0.169499743656888,1.73330973984247e-239,6.13927127208718e-237,"FBgn0031489","CG17224","up_regulated"
2485.95223163794,7.26243517762567,0.221744224071695,4.21064815843819e-237,1.4447786493641e-234,"FBgn0040732","CG16926","up_regulated"
1128.36990363115,8.33159558082349,0.254311608996734,4.11908689813638e-236,1.37053254974356e-233,"FBgn0014033","Sr-CI","up_regulated"
6015.47008518107,8.87234373481737,0.271820755511214,8.50064453069583e-236,2.74520814550118e-233,"FBgn0029167","Hml","up_regulated"
2302.60510841636,4.5048093422134,0.137394682209225,1.55211777719387e-235,4.86921519816819e-233,"FBgn0010225","Gel","up_regulated"
11008.4137786554,5.74871446025028,0.175812047824986,7.3099052918777e-235,2.2295211140227e-232,"FBgn0002772","Mlc1","up_regulated"
1922.44457613016,4.7589174435676,0.147431941998614,8.4240984573486e-230,2.43412108057073e-227,"FBgn0012037","Ance","up_regulated"
626.983029869325,5.57339635526688,0.173568270982142,2.37542976837489e-228,6.68774842480931e-226,"FBgn0004910","Eip63F-1","up_regulated"
